trace_index,call_type,from,to,value_eth,decoded_input
161,staticcall,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
162,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
163,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,earnedToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
164,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0.0,getReserves()
165,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
166,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0.0,"swap(uint256=14531817387341637,uint256=0,address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809,bytes=0x)"
167,call,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x55d398326f99059ff775485246999027b3197955,0.0,"transfer(address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809,uint256=14531817387341637)"
168,staticcall,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
169,staticcall,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae)
170,staticcall,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809)
171,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x1e619dbea18f5e0e66d1c2df3f14416d3c804809)
172,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x1e619dbea18f5e0e66d1c2df3f14416d3c804809,0.0,
173,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"approve(address=0x10ed43c718714eb63d5aa57b78b54704e256024e,uint256=48302865321315758958041)"
174,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x55d398326f99059ff775485246999027b3197955,0.0,balanceOf(address=0x96522adc8d063b75d993bd9f7ea99a3ab19625c5)
175,staticcall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
176,call,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256=48302865321315758958041,uint256=0,address[]=('0xc321ac21a07b3d593b269acdace69c3762ca2dd0', '0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c', '0x55d398326f99059ff775485246999027b3197955'),address=0x96522adc8d063b75d993bd9f7ea99a3ab19625c5,uint256=1751728596)"
177,call,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0.0,"transferFrom(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,uint256=48302865321315758958041)"
178,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
179,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x9adb8c52f0d845739fd3e035ed230f0d4cba785a)
180,call,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
181,delegatecall,0x9adb8c52f0d845739fd3e035ed230f0d4cba785a,0x559bee76ec549e70630e451d46cb442ef5c230fd,0.0,takeToken(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
182,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
183,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x10ed43c718714eb63d5aa57b78b54704e256024e,0.0,WETH()
184,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0,balanceOf(address=0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d)
185,staticcall,0xc321ac21a07b3d593b269acdace69c3762ca2dd0,0x42a93c3af7cb1bbc757dd2ec4977fd6d7916ba1d,0.0,getReserves()
